OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,Shape_Length,Perm_ID,OID_,ComID,TotDASqKM,DivDASqKM
130297,17625449,3/20/2008 0:00,3, , ,0.295,1.81E+13,1,17634850,558,55800,0.002810119,17625449,102212,17625449,5.157,5.157
130298,17625451,3/20/2008 0:00,3,249086,Santa Maria River,0.171,1.81E+13,1,17634850,558,55800,0.001883537,17625451,102213,17625451,4301.2206,4301.2206
130299,17625455,3/20/2008 0:00,3, , ,0.233,1.81E+13,1,17634850,558,55800,0.002229742,17625455,102214,17625455,4301.4897,0.2691
130300,17625453,3/20/2008 0:00,3,249086,Santa Maria River,0.444,1.81E+13,1,17634850,558,55800,0.004906547,17625453,102215,17625453,4296.0132,4296.0132
130301,17625457,3/20/2008 0:00,3, , ,0.255,1.81E+13,1,17634850,558,55800,0.002668498,17625457,102216,17625457,4303.9782,2.7576
130302,17625461,3/20/2008 0:00,3,249086,Santa Maria River,0.728,1.81E+13,1,17634850,558,55800,0.007376324,17625461,102217,17625461,4307.2479,4307.2479
130303,17625459,3/20/2008 0:00,3,249086,Santa Maria River,1.285,1.81E+13,1,17634850,558,55800,0.013295611,17625459,102218,17625459,4302.1179,4302.1179
130304,163864361,5/29/2008 0:00,3, , ,0.216,1.81E+13,1,17634846,558,55800,0.002384145,163864361,102219,163864361,1.9953,1.9953
130305,163864362,5/29/2008 0:00,3,249086,Santa Maria River,0.301,1.81E+13,1,17634846,558,55800,0.003183261,163864362,102220,163864362,4115.745,4115.745
130306,163864363,5/29/2008 0:00,3, , ,0.677,1.81E+13,1,17634846,558,55800,0.006354483,163864363,102221,163864363,4113.3474,3.0537
130307,163864364,5/29/2008 0:00,3, , ,0.625,1.81E+13,1,17634846,558,55800,0.005934011,163864364,102222,163864364,4114.1079,0.1287
130308,163864365,5/29/2008 0:00,3, , ,0.263,1.81E+13,1,17634846,558,55800,0.0024286,163864365,102223,163864365,4117.2183,3.2391
133646,17606201,3/20/2008 0:00,3,218129,Alisal Slough,0.594,1.81E+13,1,19792981,558,55800,0.00539438,17606201,104122,17606201,455.1183,445.6314
133647,17605449,3/20/2008 0:00,3,218129,Alisal Slough,0.118,1.81E+13,1,19792981,558,55800,0.001235353,17605449,104123,17605449,455.1363,445.6494
133676,17605441,3/20/2008 0:00,3,223143,Elkhorn Slough,0.343,1.81E+13,1,19792981,558,55800,0.003529077,17605441,104157,17605441,593.0334,583.5465
133677,17605437,3/20/2008 0:00,3,223143,Elkhorn Slough,0.036,1.81E+13,1,19792981,558,55800,0.000381596,17605437,104158,17605437,137.8242,137.8242
133678,17605439,3/20/2008 0:00,3,223143,Elkhorn Slough,0.389,1.81E+13,1,19792981,558,55800,0.003682012,17605439,104159,17605439,112.158,112.158
133679,17605433,3/20/2008 0:00,3,223143,Elkhorn Slough,0.244,1.81E+13,1,19792981,558,55800,0.002175074,17605433,104160,17605433,109.1268,100.4391
133680,17605501,3/20/2008 0:00,3,223143,Elkhorn Slough,1.085,1.81E+13,1,19792981,558,55800,0.010013208,17605501,104161,17605501,99.9477,99.9477
133731,17606199,3/20/2008 0:00,3, , ,0.059,1.81E+13,1,19792981,558,55800,0.000545381,17606199,104194,17606199,10.8738,10.8738
133732,17605435,3/20/2008 0:00,3, , ,0.845,1.81E+13,1,19792981,558,55800,0.007792269,17605435,104195,17605435,10.8729,10.8729
133742,17605509,3/20/2008 0:00,3, , ,0.126,1.81E+13,1,19792981,558,55800,0.001136042,17605509,104205,17605509,1.4463,1.4463
133743,17605407,3/20/2008 0:00,3, , ,0.049,1.81E+13,1,19792981,558,55800,0.000542088,17605407,104206,17605407,97.3746,0.1197
133745,17605403,3/20/2008 0:00,3, , ,0.11,1.81E+13,1,19792981,558,55800,0.001013292,17605403,104208,17605403,97.2549,0
133746,17605393,3/20/2008 0:00,3, , ,0.091,1.81E+13,1,19792981,558,55800,0.000897608,17605393,104209,17605393,97.0974,0
133747,17605401,3/20/2008 0:00,3, , ,0.095,1.81E+13,1,19792981,558,55800,0.00094616,17605401,104210,17605401,97.2279,0.1305
133791,17605429,3/20/2008 0:00,3, , ,0.109,1.81E+13,1,19792981,558,55800,0.001205685,17605429,104254,17605429,108.1926,0.0513
133794,17605431,3/20/2008 0:00,3, , ,0.118,1.81E+13,1,19792981,558,55800,0.001268775,17605431,104257,17605431,110.3418,10.8882
133796,17605503,3/20/2008 0:00,3, , ,0.096,1.81E+13,1,19792981,558,55800,0.000860327,17605503,104259,17605503,108.1206,8.667
133797,17605453,3/20/2008 0:00,3, , ,0.173,1.81E+13,1,19792981,558,55800,0.00184105,17605453,104260,17605453,9.0873,9.0873
133905,17605465,3/20/2008 0:00,3, , ,0.088,1.81E+13,1,19792981,558,55800,0.000918449,17605465,104385,17605465,6.0777,6.0777
133907,17605457,3/20/2008 0:00,3, , ,0.048,1.81E+13,1,19792981,558,55800,0.000484525,17605457,104387,17605457,419.895,0.0162
133945,17605491,3/20/2008 0:00,3,229984,Old Salinas River,0.141,1.81E+13,1,19792261,558,55800,0.001528541,17605491,104449,17605491,414.6075,2.7144
133946,17605455,3/20/2008 0:00,3,218129,Alisal Slough,1.099,1.81E+13,1,19792981,558,55800,0.010241109,17605455,104450,17605455,420.2712,405.7965
133947,17606205,3/20/2008 0:00,3,229070,Moro Cojo Slough,2.776,1.81E+13,1,19792981,558,55800,0.027985521,17606205,104451,17606205,39.6288,39.6288
133948,17605463,3/20/2008 0:00,3,229070,Moro Cojo Slough,0.04,1.81E+13,1,19792981,558,55800,0.000384953,17605463,104452,17605463,39.6396,39.6396
133949,17605505,3/20/2008 0:00,3, , ,0.311,1.81E+13,1,19792981,558,55800,0.003216887,17605505,104453,17605505,108.1251,0.0306
133954,17605459,3/20/2008 0:00,3,218129,Alisal Slough,0.055,1.81E+13,1,19792981,558,55800,0.000541817,17605459,104460,17605459,419.9562,405.4815
133962,17605507,3/20/2008 0:00,3,223143,Elkhorn Slough,0.689,1.81E+13,1,19792981,558,55800,0.0073742,17605507,104469,17605507,126.9468,126.9468
133963,17605445,3/20/2008 0:00,3,223143,Elkhorn Slough,3.364,1.81E+13,1,19792981,558,55800,0.036346265,17605445,104470,17605445,125.1954,125.1954
133964,17605427,3/20/2008 0:00,3,223143,Elkhorn Slough,0.483,1.81E+13,1,19792981,558,55800,0.004325803,17605427,104471,17605427,108.9711,100.3302
133966,17606197,3/20/2008 0:00,3,223143,Elkhorn Slough,0.041,1.81E+13,1,19792981,558,55800,0.000464439,17606197,104473,17606197,97.2594,97.2594
133967,17605385,3/20/2008 0:00,3,223143,Elkhorn Slough,0.026,1.81E+13,1,19792981,558,55800,0.000288151,17605385,104474,17605385,97.0974,97.0974
133968,17605389,3/20/2008 0:00,3,223143,Elkhorn Slough,0.344,1.81E+13,1,19792981,558,55800,0.003522824,17605389,104475,17605389,96.2262,96.2262
133969,17605399,3/20/2008 0:00,3,223143,Elkhorn Slough,0.247,1.81E+13,1,19792981,558,55800,0.002757292,17605399,104476,17605399,97.1217,97.1217
133971,17605405,3/20/2008 0:00,3,223143,Elkhorn Slough,0.387,1.81E+13,1,19792981,558,55800,0.00416331,17605405,104478,17605405,98.2116,98.2116
133972,17605413,3/20/2008 0:00,3,223143,Elkhorn Slough,0.25,1.81E+13,1,19792981,558,55800,0.00224262,17605413,104479,17605413,98.7282,98.7282
133973,17605417,3/20/2008 0:00,3,223143,Elkhorn Slough,0.021,1.81E+13,1,19792981,558,55800,0.000186912,17605417,104480,17605417,99.4536,99.4536
133974,17605387,3/20/2008 0:00,3,223143,Elkhorn Slough,0.013,1.81E+13,1,19792981,558,55800,0.000149665,17605387,104481,17605387,97.0974,97.0974
133975,17605397,3/20/2008 0:00,3,223143,Elkhorn Slough,0.013,1.81E+13,1,19792981,558,55800,0.000144214,17605397,104482,17605397,97.2549,97.2549
133976,17605409,3/20/2008 0:00,3,223143,Elkhorn Slough,0.278,1.81E+13,1,19792981,558,55800,0.002721818,17605409,104483,17605409,98.6499,98.6499
133983,17605461,3/20/2008 0:00,3,229070,Moro Cojo Slough,0.186,1.81E+13,1,19792981,558,55800,0.002058671,17605461,104490,17605461,29.3355,29.3355
134585,17573739,3/20/2008 0:00,3, , ,0.054,1.81E+13,1,20363833,558,55800,0.000499203,17573739,106566,17573739,3980.1825,9.7704
134613,17575821,3/20/2008 0:00,3,273545,Santa Clara River,1.439,1.81E+13,1,22681884,558,55800,0.01372873,17575821,106594,17575821,597.9879,597.9879
134689,948070364,3/20/2008 0:00,3,255433,Castaic Creek,1.452,1.81E+13,1,22681882,558,55800,0.014053726,948070364,106670,948070364,453.2355,453.2355
134690,948070365,3/20/2008 0:00,3,255433,Castaic Creek,0.059,1.81E+13,1,22681882,558,55800,0.000598638,948070365,106671,948070365,475.8939,475.8939
135195,17573749,3/20/2008 0:00,3, , ,0.27,1.81E+13,1,20363829,558,55800,0.002938368,17573749,107081,17573749,3786.4674,5.4027
135203,17573751,3/20/2008 0:00,3, , ,0.043,1.81E+13,1,20363829,558,55800,0.000414586,17573751,107089,17573751,3.6927,3.6927
135211,17573753,3/20/2008 0:00,3,273545,Santa Clara River,0.062,1.81E+13,1,20363829,558,55800,0.000669868,17573753,107097,17573753,3781.0665,3781.0665
136710,17573745,3/20/2008 0:00,3,273545,Santa Clara River,0.086,1.81E+13,1,20363831,558,55800,0.000811672,17573745,108567,17573745,3970.2888,3970.2888
136774,17573743,3/20/2008 0:00,3,273545,Santa Clara River,0.363,1.81E+13,1,20363833,558,55800,0.00361567,17573743,108628,17573743,3984.5061,3984.5061
136775,17573759,3/20/2008 0:00,3, , ,0.232,1.81E+13,1,20363829,558,55800,0.002436178,17573759,108629,17573759,3782.7306,1.6659
136776,17573761,3/20/2008 0:00,3, , ,0.063,1.81E+13,1,20363829,558,55800,0.000620207,17573761,108630,17573761,3781.0647,0
136792,17573715,3/20/2008 0:00,3, , ,0.116,1.81E+13,1,20363831,558,55800,0.001261202,17573715,108646,17573715,3970.251,0
136797,17573757,3/20/2008 0:00,3,273545,Santa Clara River,0.239,1.81E+13,1,20363829,558,55800,0.002405646,17573757,108651,17573757,3781.0647,3781.0647
136813,17573747,3/20/2008 0:00,3,273545,Santa Clara River,0.574,1.81E+13,1,20363831,558,55800,0.005355338,17573747,108661,17573747,3970.251,3970.251
136815,17573755,3/20/2008 0:00,3, , ,0.067,1.81E+13,1,20363829,558,55800,0.000730619,17573755,108663,17573755,3766.5261,1.5849
136847,17573741,3/20/2008 0:00,3,273545,Santa Clara River,0.08,1.81E+13,1,20363833,558,55800,0.000809947,17573741,108695,17573741,3974.6421,3974.6421
136874,17573763,3/20/2008 0:00,3, , ,0.049,1.81E+13,1,20364469,558,55800,0.000508352,17573763,108717,17573763,2.2536,2.2536
136876,948070362,3/20/2008 0:00,3,273545,Santa Clara River,1.398,1.81E+13,1,22682650,558,55800,0.015110388,948070362,108719,948070362,447.1254,447.1254
136877,948070363,3/20/2008 0:00,3,273545,Santa Clara River,0.438,1.81E+13,1,22682650,558,55800,0.00477962,948070363,108720,948070363,449.3592,449.3592
136878,17575833,3/20/2008 0:00,3,273545,Santa Clara River,0.851,1.81E+13,1,22682650,558,55800,0.008821504,17575833,108721,17575833,464.7915,464.7915
136879,17575825,3/20/2008 0:00,3,273545,Santa Clara River,0.421,1.81E+13,1,22682650,558,55800,0.004583103,17575825,108722,17575825,582.5169,582.5169
136880,17575823,3/20/2008 0:00,3,273545,Santa Clara River,1.639,1.81E+13,1,22682650,558,55800,0.017670942,17575823,108723,17575823,593.6913,593.6913
136881,17575831,3/20/2008 0:00,3,273545,Santa Clara River,2.85,1.81E+13,1,22682650,558,55800,0.030500574,17575831,108724,17575831,506.5893,506.5893
136882,17575835,3/20/2008 0:00,3,273545,Santa Clara River,0.111,1.81E+13,1,22682650,558,55800,0.001201368,17575835,108725,17575835,497.8197,497.8197
136883,17575841,3/20/2008 0:00,3, , ,0.107,1.81E+13,1,22682650,558,55800,0.001001529,17575841,108726,17575841,14.9247,14.9247
136886,17575839,3/20/2008 0:00,3, , ,0.088,1.81E+13,1,22682650,558,55800,0.000847026,17575839,108729,17575839,33.0156,33.0156
136888,17575829,3/20/2008 0:00,3, , ,0.071,1.81E+13,1,22682650,558,55800,0.000639437,17575829,108731,17575829,75.7242,75.7242
136890,17575827,3/20/2008 0:00,3, , ,0.1,1.81E+13,1,22682650,558,55800,0.000958631,17575827,108733,17575827,5.6619,5.6619
136891,17575813,3/20/2008 0:00,3,255433,Castaic Creek,0.909,1.81E+13,1,22681878,558,55800,0.008172609,17575813,108734,17575813,401.2218,401.2218
136893,17575805,3/20/2008 0:00,3,255433,Castaic Creek,0.73,1.81E+13,1,22681878,558,55800,0.006570418,17575805,108736,17575805,427.8438,427.8438
136894,17575801,3/20/2008 0:00,3,255433,Castaic Creek,1.339,1.81E+13,1,22681878,558,55800,0.012088357,17575801,108737,17575801,447.12,447.12
136895,17575799,3/20/2008 0:00,3,255433,Castaic Creek,1.132,1.81E+13,1,22681878,558,55800,0.010194915,17575799,108738,17575799,435.3183,435.3183
136898,17575809,3/20/2008 0:00,3, , ,0.086,1.81E+13,1,22681878,558,55800,0.00094215,17575809,108741,17575809,27.9171,27.9171
136900,17575811,3/20/2008 0:00,3, , ,0.098,1.81E+13,1,22681878,558,55800,0.001048122,17575811,108743,17575811,25.605,25.605
136902,17575803,3/20/2008 0:00,3, , ,0.219,1.81E+13,1,22681878,558,55800,0.002348528,17575803,108745,17575803,6.3729,6.3729
136903,17575797,3/20/2008 0:00,3, , ,0.113,1.81E+13,1,22681878,558,55800,0.001171945,17575797,108746,17575797,6.5142,6.5142
136905,17573735,3/20/2008 0:00,3,273545,Santa Clara River,1.187,1.81E+13,1,20364487,558,55800,0.012525465,17573735,108748,17573735,3985.6329,3985.6329
136906,17573737,3/20/2008 0:00,3,273545,Santa Clara River,0.139,1.81E+13,1,20363833,558,55800,0.001432616,17573737,108749,17573737,3985.2567,3985.2567
136907,17580105,3/20/2008 0:00,3,273545,Santa Clara River,0.2,1.81E+13,1,20364487,558,55800,0.001939681,17580105,108750,17580105,4016.7855,4016.7855
136908,17573719,3/20/2008 0:00,3,273545,Santa Clara River,0.768,1.81E+13,1,20364487,558,55800,0.007266618,17573719,108751,17573719,4054.9212,4054.9212
136909,17580099,3/20/2008 0:00,3,273545,Santa Clara River,0.282,1.81E+13,1,20364487,558,55800,0.00272896,17580099,108752,17580099,4055.0202,4055.0202
136910,17580103,3/20/2008 0:00,3,273545,Santa Clara River,0.47,1.81E+13,1,20364487,558,55800,0.004526467,17580103,108753,17580103,4056.0516,4056.0516
136912,17573731,3/20/2008 0:00,3, , ,0.27,1.81E+13,1,20364487,558,55800,0.002492987,17573731,108755,17573731,37.1205,37.1205
136921,17575837,3/20/2008 0:00,3, , ,0.076,1.81E+13,1,22682650,558,55800,0.000679984,17575837,108764,17575837,2.3769,2.3769
136923,24858055,3/20/2008 0:00,3, , ,0.195,1.81E+13,1,22682650,558,55800,0.001990245,24858055,108766,24858055,445.2759,0.027
136925,24858053,3/20/2008 0:00,3,273545,Santa Clara River,0.285,1.81E+13,1,22682650,558,55800,0.003074577,24858053,108768,24858053,445.2489,445.2489
136927,17573721,3/20/2008 0:00,3, , ,0.107,1.81E+13,1,20364487,558,55800,0.001006625,17573721,108770,17573721,20.2239,20.2239
136993,17575849,3/20/2008 0:00,3,273545,Santa Clara River,0.631,1.81E+13,1,22682652,558,55800,0.00691839,17575849,108835,17575849,924.4377,924.4377
136994,17575851,3/20/2008 0:00,3, , ,0.195,1.81E+13,1,22682652,558,55800,0.001887031,17575851,108836,17575851,116.4159,116.4159
136995,948070569,3/20/2008 0:00,3,273545,Santa Clara River,0.729,1.81E+13,1,22682652,558,55800,0.007961761,948070569,108837,948070569,786.501,786.501
136996,163864397,5/29/2008 0:00,3,273545,Santa Clara River,0.171,1.81E+13,1,22682652,558,55800,0.001802138,163864397,108838,163864397,618.2091,618.2091
136997,948070570,3/20/2008 0:00,3,273545,Santa Clara River,0.286,1.81E+13,1,22682652,558,55800,0.003121445,948070570,108839,948070570,807.5187,807.5187
136998,24858043,3/20/2008 0:00,3, , ,0.255,1.81E+13,1,22682652,558,55800,0.002641452,24858043,108840,24858043,167.8635,167.8635
136999,17575853,3/20/2008 0:00,3,273545,Santa Clara River,0.733,1.81E+13,1,22682652,558,55800,0.008038781,17575853,108841,17575853,807.7797,807.7797
137010,948070272,12/1/2010 0:00,3, , ,0.462,1.81E+13,1,22682652,558,55800,0.004377016,948070272,108850,948070272,20.9151,20.9151
137013,948070305,12/1/2010 0:00,3, , ,0.1,1.81E+13,1,22682650,558,55800,0.000917516,948070305,108853,948070305,446.7708,1.5219
137014,948070259,12/1/2010 0:00,3, , ,0.215,1.81E+13,1,22681882,558,55800,0.002056953,948070259,108854,948070259,22.5639,22.5639
137527,17573733,3/20/2008 0:00,3, , ,0.05,1.81E+13,1,20363833,558,55800,0.000490381,17573733,108356,17573733,0.7236,0.7236
137551,20366445,3/20/2008 0:00,3,238944,Ballona Creek,0.121,1.81E+13,1,22559854,558,55800,0.001184642,20366445,109341,20366445,302.2218,302.2218
137552,20366323,3/20/2008 0:00,3,238944,Ballona Creek,3.355,1.81E+13,1,22559854,558,55800,0.03460252,20366323,109342,20366323,331.6833,331.6833
137838,20366447,3/20/2008 0:00,3, , ,0.146,1.81E+13,1,22559854,558,55800,0.001586339,20366447,109597,20366447,21.9033,21.9033
137959,22515884,5/29/2008 0:00,3, , ,0.27,1.81E+13,1,-9998,558,55800,0.002888093,22515884,109704,22515884,98.8425,0.4941
137961,22515892,5/29/2008 0:00,3,248210,Rio Hondo,0.438,1.81E+13,1,-9998,558,55800,0.00428729,22515892,109706,22515892,98.3484,98.3484
138201,22515886,8/25/2009 0:00,3,248210,Rio Hondo,0.31,1.81E+13,1,-9998,558,55800,0.003070572,22515886,109887,22515886,98.6517,98.6517
138508,22515890,8/25/2009 0:00,3,248210,Rio Hondo,0.815,1.81E+13,1,-9998,558,55800,0.00845131,22515890,110179,22515890,48.0051,48.0051
138578,22518294,8/25/2009 0:00,3,245154,Los Angeles River,4.194,1.81E+13,1,22559860,558,55800,0.039234895,22518294,110226,22518294,3263.1156,2131.299
138600,22525183,3/20/2008 0:00,3,1654998,San Gabriel River,1.12,1.81E+13,1,22559858,558,55800,0.010373986,22525183,110245,22525183,1689.7464,1689.7464
138601,22525185,3/20/2008 0:00,3,1654998,San Gabriel River,5.308,1.81E+13,1,22559862,558,55800,0.050002403,22525185,110246,22525185,1707.0669,1707.0669
138603,22525179,3/20/2008 0:00,3,241042,Coyote Creek,0.066,1.81E+13,1,22559858,558,55800,0.000636427,22525179,110248,22525179,503.0838,503.0838
138623,22525181,3/20/2008 0:00,3,1654998,San Gabriel River,0.045,1.81E+13,1,22559858,558,55800,0.000439662,22525181,110268,22525181,1186.272,1186.272
138631,22521719,3/20/2008 0:00,3, , ,0.107,1.81E+13,1,120049053,558,55800,0.001108837,22521719,110276,22521719,216.1566,216.1566
138632,22528671,3/20/2008 0:00,3, , ,0.158,1.81E+13,1,120049053,558,55800,0.001642046,22528671,110277,22528671,216.1431,216.1431
138638,22521717,3/20/2008 0:00,3,1654998,San Gabriel River,3.156,1.81E+13,1,120049053,558,55800,0.030882915,22521717,110283,22521717,914.1822,914.1822
138651,22524845,3/20/2008 0:00,3,1654998,San Gabriel River,5.314,1.81E+13,1,120049053,558,55800,0.05140955,22524845,110296,22524845,622.9854,622.9854
138652,22521715,3/20/2008 0:00,3,1654998,San Gabriel River,1.774,1.81E+13,1,120049053,558,55800,0.016162626,22521715,110297,22521715,636.0345,636.0345
139221,22524859,3/20/2008 0:00,3,255848,Walnut Creek,0.038,1.81E+13,1,120049053,558,55800,0.000408047,22524859,110785,22524859,159.0966,107.6994
139245,22524861,3/20/2008 0:00,3,269822,Big Dalton Wash,0.011,1.81E+13,1,120049053,558,55800,0.000107114,22524861,110804,22524861,155.0925,155.0475
139263,22521721,3/20/2008 0:00,3,1654998,San Gabriel River,1.641,1.81E+13,1,120049053,558,55800,0.017284953,22521721,110822,22521721,1131.291,1131.291
139264,22524847,3/20/2008 0:00,3,255848,Walnut Creek,2.848,1.81E+13,1,120049053,558,55800,0.030582125,22524847,110823,22524847,264.2877,264.2877
139265,22528669,3/20/2008 0:00,3,255848,Walnut Creek,0.05,1.81E+13,1,120049053,558,55800,0.000517164,22528669,110824,22528669,264.4425,264.4425
139266,22521713,3/20/2008 0:00,3,255848,Walnut Creek,0.417,1.81E+13,1,120049053,558,55800,0.00444901,22521713,110825,22521713,264.4344,264.4344
140391,22537336,3/20/2008 0:00,3,273486,San Jacinto River,1.437,1.81E+13,1,22633836,558,55800,0.015341611,22537336,111719,22537336,464.6853,464.6853
140392,22536220,3/20/2008 0:00,3,273486,San Jacinto River,0.38,1.81E+13,1,22633836,558,55800,0.003469614,22536220,111720,22536220,505.3644,505.3644
140393,22537332,3/20/2008 0:00,3,273486,San Jacinto River,3.228,1.81E+13,1,22633836,558,55800,0.033931709,22537332,111721,22537332,682.0866,682.0866
140394,24843540,3/20/2008 0:00,3,273486,San Jacinto River,0.112,1.81E+13,1,22633836,558,55800,0.001016992,24843540,111722,24843540,676.0863,676.0863
140395,948070486,3/20/2008 0:00,3,273486,San Jacinto River,6.428,1.81E+13,1,22633836,558,55800,0.062923549,948070486,111723,948070486,675.7749,675.7749
140396,948070487,3/20/2008 0:00,3,273486,San Jacinto River,2.468,1.81E+13,1,22633836,558,55800,0.024911401,948070487,111724,948070487,642.8646,642.8646
140401,22536184,3/20/2008 0:00,3, , ,0.642,1.81E+13,1,22633272,558,55800,0.006289675,22536184,111728,22536184,89.4456,5.031
140402,22536188,3/20/2008 0:00,3, , ,0.138,1.81E+13,1,22633272,558,55800,0.001374457,22536188,111729,22536188,84.4731,84.4731
140403,22536192,3/20/2008 0:00,3, , ,1.912,1.81E+13,1,22633272,558,55800,0.018528946,22536192,111730,22536192,84.4146,84.4146
140404,22536216,3/20/2008 0:00,3, , ,0.229,1.81E+13,1,22633272,558,55800,0.00232099,22536216,111731,22536216,45.2511,45.2511
140405,22536214,3/20/2008 0:00,3, , ,0.133,1.81E+13,1,22633272,558,55800,0.001428986,22536214,111732,22536214,1.9413,1.9413
140406,22536212,3/20/2008 0:00,3, , ,0.136,1.81E+13,1,22633272,558,55800,0.001314232,22536212,111733,22536212,47.2257,47.2257
140407,22536210,3/20/2008 0:00,3, , ,0.136,1.81E+13,1,22633272,558,55800,0.001255463,22536210,111734,22536210,3.3021,3.3021
